Expense Date,Expense Description,Expense Account,Expense Account Code,Paid Through,Paid Through Account Code,Vendor,Branch Name,Project Name,HSN/SAC,GST Treatment,Destination of Supply,Source of Supply,GST Identification Number (GSTIN),Entry Number,Currency Code,Exchange Rate,Is Inclusive Tax,Mileage Rate,Mileage Unit,Distance,Start Odometer Reading,End Odometer Reading,Mileage Type,Vehicle Name,Claimant Email,Tax Name,Tax Percentage,Tax Type,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Item Exemption Code,Tax Amount,ITC Eligibility,Expense Type,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Expense Amount,Total,Supply Type,Reference#,Is Billable,Customer Name,Expense Reference ID,Recurrence Name,ExpenseReport Name,Is Reimbursable,Loaction
2022-06-23,SentIMPS217418057033/SBINX4059/MB: CHENN,Transportation Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3377,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,43000.000000,43000.000,,,false,,99381000005591325,,,false,
2022-06-15,"Water,Toll,Food, etc for Malabar trip -Athira",Marketing expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,3378,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1500.000000,1500.000,,,false,,99381000005591752,,,false,
2022-06-17,,Water Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,3379,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,60.000000,60.000,,,false,,99381000005591770,,,false,
2022-06-23,,Water Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,3380,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,60.000000,60.000,,,false,,99381000005591792,,,false,
2022-06-17,Cloth for office cleaning,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,3381,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,102.000000,102.000,,,false,,99381000005591818,,,false,
2022-06-13,,Cleaning Charges,,Petty Cash,,,Cochin,,,out_of_scope,,,,3382,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,300.000000,300.000,,,false,,99381000005591850,,,false,
2022-06-25,UPI/217631824076/testing/shalimathomas@o//ICI0c6e1543d72d46e88a41feb874fc671c/,Miscellaneous Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3384,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1.000000,1.000,,S20610250,false,,99381000005595418,,,false,
2022-06-25,"UPI/217632099758/balancepayment/deivanaygam.73@//ICI2da5ce283fed47c69b1a483edec
Machins fro Chennai port",Transportation Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3385,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2000.000000,2000.000,,S25958221,false,,99381000005595464,,,false,
2022-06-25,"UPI/217632102892/balancepayment/deivanaygam.73@//ICI8cc91b57e8aa41a8ad1733ebfc7
Machines from Chennai Port",Transportation Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3386,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2000.000000,2000.000,,S26008944,false,,99381000005595482,,,false,
2022-06-25,"UPI/217632109419/balancepayment/deivanaygam.73@//ICIb8fd6279043a4b91923df8003fc
Machines from Chennai Port",Transportation Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3387,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2000.000000,2000.000,,S26108699,false,,99381000005595500,,,false,
2022-06-25,"MMT/IMPS/217611539127/lorrybalance/ELDHO     /SBIN0070218
Machines from Chennai Port",Transportation Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3388,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10000.000000,10000.000,,S26167028,false,,99381000005595518,,,false,
2022-06-25,UPI/217632125964/balancepayment/deivanaygam.73@//ICIa5894c3210e54867a3d682c51c7,Transportation Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3389,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2000.000000,2000.000,,S26367208,false,,99381000005595536,,,false,
2022-06-25,UPI/217632130212/balancepayment/deivanaygam.73@//ICIbce3683c781f4668a72325601e1,Transportation Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3390,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2000.000000,2000.000,,S26435064,false,,99381000005595554,,,false,
2022-06-27,MIN/JIOPAY     /202206270634/339441/Athira,Telephone Charges,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3391,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,666.000000,666.000,,S76456975,false,,99381000005595572,,,false,
2022-06-27,Service charge to Electrician,Office Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,3392,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,200.000000,200.000,,,false,,99381000005619649,,,false,
2022-06-28,MPS/KRISHNA FUE/202206280743/899409/ALWAYE,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3393,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3742.830000,3742.830,,S8331010,false,,99381000005629291,,,false,
2022-06-27,"INF/INFT/028243720841/display solderi/BIJU

Display soldering",Outsourcing payments,,ICICI -Mumbai-NEW,ICICI000010,,Head Office,,,out_of_scope,,,,3394,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,640.000000,640.000,,S94732405,false,,99381000005629367,,,false,
2022-06-28,"MB:Punjab trip balance

Ankit",Marketing expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3395,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,13334.000000,13334.000,,,false,,99381000005641369,,,false,
2022-06-28,MPS/WHITEGATE  /202206281214/449483/KOTTAYAM,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3396,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,323.000000,323.000,,S16146023,false,,99381000005641489,,,false,
2022-06-28,MPS/KARIMPIN TA/202206281643/015458/KOTTAYAM,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3397,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,747.000000,747.000,,S24466892,false,,99381000005641525,,,false,
2022-06-28,MPS/HOTEL INDRA/202206282141/014485/PATHANAMT,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3398,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,484.000000,484.000,,S35660116,false,,99381000005641543,,,false,
2022-06-29,IPS/K V FUELS  /202206291703/000000004677/KOLLAM,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3399,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2316.800000,2316.800,,S55425558,false,,99381000005652555,,,false,
2022-06-29,MPS/HOTEL INDRA/202206291019/035800/PATHANAMT,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3400,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2960.000000,2960.000,,S43023285,false,,99381000005652573,,,false,
2022-06-30,"MPS/HOTEL HIGH /202206301722/981884/TRIVANDRU
Trivandrum trip-Athira and Biju",Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3401,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1638.000000,1638.000,,S90806602,false,,99381000005670377,,,false,
2022-06-30,"MPS/PEARL RESTA/202206302226/002465/NAGERCOIL
Trivandrum trip -Athira & Biju",Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3402,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,780.000000,780.000,,S3846585,false,,99381000005670395,,,false,
2022-07-01,MB:salary,Asish George-Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3403,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12500.000000,12500.000,,,false,,99381000005672610,,,false,
2022-07-01,MB:salary,Jyotish K- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3404,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10000.000000,10000.000,,,false,,99381000005672628,,,false,
2022-07-01,MB:salary,Mahipal Samban- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3405,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,20000.000000,20000.000,,,false,,99381000005672646,,,false,
2022-07-01,MB:salary,Shiju P K- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3406,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15000.000000,15000.000,,,false,,99381000005672664,,,false,
2022-07-01,MB:salary,Vijayakumar S- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3407,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12500.000000,12500.000,,,false,,99381000005672682,,,false,
2022-07-01,MB:salary,Babu Thomas- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3408,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12500.000000,12500.000,,,false,,99381000005672700,,,false,
2022-07-01,MB:SALARY,Harish R- Salary,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3409,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,12500.000000,12500.000,,,false,,99381000005672718,,,false,
2022-07-01,MPS/HOTEL RAMRA/202207010956/019571/KANYAKUMA,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3410,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3400.000000,3400.000,,S11372068,false,,99381000005672736,,,false,
2022-07-01,MPS/PEARL RESTA/202207011419/002474/NAGERCOIL,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3411,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1120.000000,1120.000,,S22187828,false,,99381000005672754,,,false,
2022-07-01,MPS/LATITUDE   /202207012215/001055/ALAPPUZHA,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3412,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,831.000000,831.000,,S41853948,false,,99381000005672772,,,false,
2022-07-02,For the month of June 2022,Cleaning Help,,Petty Cash,,,Cochin,,,out_of_scope,,,,3413,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3300.000000,3300.000,,,false,,99381000005672864,,,false,
2022-07-05,NACH-10-DR-HDFC BANK LIMITED-xxxxxxxxx8427,HDFC Car Loan-Tiago,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3414,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,9488.000000,9488.000,,,false,,99381000005699289,,,false,
2022-07-04,1270+60(Loading charge),Freight Inwards,,Petty Cash (Spare division),,,Head Office,,,out_of_scope,,,,3416,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,60.000000,60.000,,,false,,99381000005700243,,,false,
2022-07-05,GIB/000082553683/DTAX      /639034005072214812,TDS Payable,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3417,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,13825.000000,13825.000,,S65558858,false,,99381000005708369,,,false,
2022-07-05,GIB/000082554304/DTAX      /639034005072215077,TDS Payable,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3418,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4167.000000,4167.000,,S65645052,false,,99381000005708387,,,false,
2022-07-06,MPS/SREE NARAYA/202207061632/495846/ERNAKULAM,Fuel Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3419,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1055.000000,1055.000,,S5352719,false,,99381000005710696,,,false,
2021-09-03,Sunhine (China Agent Payment) and sample indicator payment sent via Mr.Faisal,Outsourcing payments,,Forex Adjustment,,,Cochin,,,out_of_scope,,,,3420,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,16367.000000,16367.000,,,false,,99381000005717655,,,false,
2022-07-07,,Water Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,3422,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,120.000000,120.000,,,false,,99381000005743629,,,false,
2022-07-06,Cookies and Sprite(405+95),Refreshments,,Petty Cash,,,Cochin,,,out_of_scope,,,,3423,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,500.000000,500.000,,,false,,99381000005743651,,,false,
2022-07-07,,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,3424,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,466.000000,466.000,,,false,,99381000005743673,,,false,
2022-07-06,Chart paper and pen,Printing and Stationery Expenses,,Petty Cash,,,Cochin,,,out_of_scope,,,,3425,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,140.000000,140.000,,,false,,99381000005743695,,,false,
2022-07-06,Tea and Snacks to Directors,Refreshments,,Petty Cash,,,Cochin,,,out_of_scope,,,,3427,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,100.000000,100.000,,,false,,99381000005743737,,,false,
2022-07-07,Uber expense -Shalima,Reimbursements to Employees,,Petty Cash,,,Cochin,,,out_of_scope,,,,3428,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,500.000000,500.000,,,false,,99381000005743755,,,false,
2022-06-09,Salary for the month of May 2022,Shuhaib,,Shuhaib Advertisement,,,Cochin,,,out_of_scope,,,,3429,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6250.000000,6250.000,,,false,,99381000005743773,,,false,
2022-07-06,Salary for the month of June 2022,Shuhaib,,Shuhaib Advertisement,,,Cochin,,,out_of_scope,,,,3430,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,18750.000000,18750.000,,,false,,99381000005743791,,,false,
2022-07-01,Salary for the month of June 2022,Binsha -Salary,,Binsha Shajahan,,,Cochin,,,out_of_scope,,,,3431,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15000.000000,15000.000,,,false,,99381000005743809,,,false,
2022-07-01,Salary for the month of June 2022,Biju - Salary,,Biju B,,,Cochin,,,out_of_scope,,,,3432,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,15667.000000,15667.000,,,false,,99381000005743827,,,false,
2022-07-04,Upselling commission for the month of May 2022,Biju Commission,,Biju B,,,Cochin,,,out_of_scope,,,,3433,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,650.000000,650.000,,,false,,99381000005743845,,,false,
2022-07-01,Salary for the month of June 2022,Eldho- Salary,,Eldho Baby,,,Cochin,,,out_of_scope,,,,3434,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,17000.000000,17000.000,,,false,,99381000005743863,,,false,
2022-07-01,Salary for the month of June 2022,Akshay Marsale-Salary,,Akshay Marsale,,,Cochin,,,out_of_scope,,,,3435,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,25000.000000,25000.000,,,false,,99381000005743881,,,false,
2022-07-01,Salary for the month of June 2022,Ankit- Salary,,Ankit Kumar Sharma,,,Cochin,,,out_of_scope,,,,3436,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,30000.000000,30000.000,,,false,,99381000005743899,,,false,
2022-07-01,Salary for the month of June 2022,Shalima- Salary,,Shalima K T,,,Cochin,,,out_of_scope,,,,3437,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,24000.000000,24000.000,,,false,,99381000005743917,,,false,
2022-07-01,Salary for the month of June 2022,Teslin- Salary,,Teslin Baby,,,Cochin,,,out_of_scope,,,,3438,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,24000.000000,24000.000,,,false,,99381000005743935,,,false,
2022-07-01,Salary for the month of June 2022,Vishnu Mohan- Salary,,Vishnu M,,,Cochin,,,out_of_scope,,,,3439,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,14000.000000,14000.000,,,false,,99381000005743953,,,false,
2022-07-01,Salary for the month of June 2022,Athira -  Salary,,Athira Shankar,,,Cochin,,,out_of_scope,,,,3440,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,23751.000000,23751.000,,,false,,99381000005743971,,,false,
2022-07-04,Upselling commission for the month of May 2022,Athira-Commission,,Athira Shankar,,,Cochin,,,out_of_scope,,,,3441,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,200.000000,200.000,,,false,,99381000005743989,,,false,
2022-07-08,MB:ov miscellaneous,Stamping Miscellaneous Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3442,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,25000.000000,25000.000,,,false,,99381000005763581,,,false,
2022-07-12,"MB:Mumbai train tickets

Athira",Marketing expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3443,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,5130.000000,5130.000,,,false,,99381000005766135,,,false,
2022-07-12,"MB:South Kerala trip balance

Trivandrum trip Balance",Marketing expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3444,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1416.000000,1416.000,,,false,,99381000005766153,,,false,
2022-06-30,Int.Coll:3812693712:01-06-2022 to 30-06-2022,Bank Charges,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3445,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,270.000000,270.000,,,false,,99381000005769400,,,false,
2022-07-13,"INF/NEFT/028507575241/PUNB0402100/freightchargeAn/PraveenkumarDel
Freight charge for Ankit Customer",Freight Outwards,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3446,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,4100.000000,4100.000,,S33920528,false,,99381000005773419,,,false,
2022-07-13,"INF/NEFT/028507594171/PUNB0402100/freightcharge  /PraveenkumarDel

Athira Demo machine",Freight Outwards,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3447,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,700.000000,700.000,,S33990895,false,,99381000005773437,,,false,
2022-07-06,Food expense for DB,Meeting Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3448,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2220.000000,2220.000,,,false,,99381000005782283,,,false,
2022-07-06,To Mr.Faisal- Food expense for DB,Meeting Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3449,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,1265.000000,1265.000,,,false,,99381000005782327,,,false,
2022-07-15,"To Mr.Faisal for making Video (English and Hindi)
For marketing",Advertisement expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3450,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,10000.000000,10000.000,,,false,,99381000005782345,,,false,
2022-07-14,"MB:DB FOOD
To Mr.Harish",Meeting Expenses,,Kotak Current Account,,,Cochin,,,out_of_scope,,,,3451,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2210.000000,2210.000,,,false,,99381000005782363,,,false,
2022-07-15,"INF/NEFT/028539421411/SBIN0070218/fuelexpense    /ELD
 machines to Venkitachalam fro exhibition",Fuel Expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3452,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3600.000000,3600.000,,S89442576,false,,99381000005782415,,,false,
2022-06-30,TVM Trip,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3454,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,494.240000,494.240,,,false,,99381000005787895,,,false,
2022-07-15,INF/INFT/028542486031/fastagrecharge /Biju,FASTAG / TOLL,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3455,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,500.000000,500.000,,S94421116,false,,99381000005780492,,,false,
2022-07-15,"INF/NEFT/028548798771/FDRL0001012/freightcharge  /Rajib

Machines from Exata",Freight Inwards,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3456,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3150.000000,3150.000,,S6119446,false,,99381000005780510,,,false,
2022-07-16,"ATM/S1CNR944/CASH WDL/16-07-22
Athira Mumbai Trip",Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3457,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,3000.000000,3000.000,,S24990159,false,,99381000005786205,,,false,
2022-07-16,"ATM/SPCNK785/CASH WDL/16-07-22
Athira - Mumbai Trip",Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3458,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6000.000000,6000.000,,S39477512,false,,99381000005786223,,,false,
2022-07-16,"MPS/EXPRESS PET/202207162122/918611/PUNE

AThira Mumbai trip",Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3459,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2000.000000,2000.000,,S49062776,false,,99381000005786241,,,false,
2022-07-17,"IPS/HOTEL SAI P/202207172153/000000002087/MUMBAI
Mumbai trip -Athira",Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3460,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,289.000000,289.000,,S78704583,false,,99381000005786259,,,false,
2022-07-18,ATM/SACWG548/CASH WDL/18-07-22,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3461,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,6000.000000,6000.000,,S97721741,false,,99381000005803659,,,false,
2022-07-18,MPS/GANESH AUTO/202207182117/394227/THANE,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3462,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,2050.000000,2050.000,,S10698773,false,,99381000005803677,,,false,
2022-07-18,MPS/HOTEL SAMRA/202207182300/008492/MUMBAI,Marketing expenses,,ICICI Bank,,,Cochin,,,out_of_scope,,,,3463,INR,1.00,false,0.00,,,,,NonMileage,,,,,ItemAmount,,,,,,,,,,,,,,0.000000,eligible,service,,,,787.000000,787.000,,S13466660,false,,99381000005803695,,,false,
